ROC_CODE,CIN,PRINCIPAL_BUSINESS_ACTIVITY,STATE,COMPANY_SUB_CATEGORY,AUTHORIZED_CAPITAL,COMPANY_NAME,REGISTERED_OFFICE_ADDRESS,PAIDUP_CAPITAL,COMPANY_CATEGORY,DATE_OF_INCORPORATION,COMPANY_CLASS,COMPANY_STATUS,DATA_QUALITY_SCORE,LAST_UPDATED,RECORD_ID,INTEGRATION_DATE,SOURCE
ROC-MUMBAI,U60093MH2003PTC738332,HUMAN HEALTH AND SOCIAL WORK,Maharashtra,State Govt company,38183376.0,SOLUTIONS SYSTEMS OPC PRIVATE LIMITED,"A-101, Brigade Road, Satellite, Maharashtra - 525106",12067092.0,Company limited by shares,2003-12-22,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,0665eb738f,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L59124MH2024PLC445221,EDUCATION,Maharashtra,Non-govt company,45079288.0,CHEMICALS FOODS MANUFACTURING OPC PRIVATE LIMITED,"E-505, Brigade Road, Adyar, Maharashtra - 493746",22116386.0,Company limited by guarantee,2024-10-04,Public,ACTIVE,1.0,2025-10-19 09:59:14.937659,6610ff382a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U58733MH2003OPC404303,WHOLESALE TRADE,Maharashtra,State Govt company,47698470.0,DEVELOPERS OPC PRIVATE LIMITED,"B-202, Link Road, Satellite, Maharashtra - 461452",24479403.0,Unlimited Company,2003-04-16,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,d14d370189,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L56605MH2002PLC591613,CONSTRUCTION,Maharashtra,State Govt company,34044886.0,ENTERPRISES SERVICES CORPORATIONS OPC PRIVATE LIMITED,"C-303, Brigade Road, Borivali, Maharashtra - 515200",3294338.0,Unlimited Company,2002-08-04,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,d870b7d422,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L15389MH2016OPC398695,MANUFACTURING (TEXTILES),Maharashtra,Non-govt company,49776382.0,TECH INVESTMENTS LIMITED,"A-101, MG Road, Whitefield, Maharashtra - 462647",23511368.0,Company limited by shares,2016-09-09,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,6f3a832f0d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L90357MH2004PLC372533,MANUFACTURING (CHEMICALS),Maharashtra,State Govt company,37212823.0,CONSTRUCTIONS CONSULTANCY FOODS OPC PRIVATE LIMITED,"B-202, Park Street, Satellite, Maharashtra - 521258",23378699.0,Company limited by guarantee,2004-10-07,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.937659,2a5db2a064,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U67540MH2000OPC443609,HUMAN HEALTH AND SOCIAL WORK,Maharashtra,State Govt company,34835125.0,DEVELOPERS PRIVATE LIMITED,"C-303, Brigade Road, Whitefield, Maharashtra - 538709",17265523.0,Company limited by guarantee,2000-08-22,Private,ACTIVE,1.0,2025-10-19 09:59:14.937659,af97e57172,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L84372MH2002PLC736833,INFORMATION SERVICE ACTIVITIES,Maharashtra,State Govt company,16009104.0,FINANCE TECH VENTURES OPC PRIVATE LIMITED,"C-303, Park Street, Whitefield, Maharashtra - 456158",9762282.0,Company limited by shares,2002-05-23,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,48b082b320,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L47242MH2011PTC510924,MANUFACTURING (TEXTILES),Maharashtra,State Govt company,2453983.0,TECH PRIVATE LIMITED,"C-303, Link Road, Andheri, Maharashtra - 485311",21352902.0,Company limited by guarantee,2011-05-23,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,9c8587394b,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L64871MH2012PLC281106,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Maharashtra,Non-govt company,8503575.0,SYSTEMS INVESTMENTS MANUFACTURING OPC PRIVATE LIMITED,"E-505, Brigade Road, Borivali, Maharashtra - 423137",17989499.0,Company limited by shares,2012-03-06,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.937659,3415ee5780,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U67636MH2011PLC971845,HUMAN HEALTH AND SOCIAL WORK,Maharashtra,State Govt company,489915.0,TEXTILES CHEMICALS OPC PRIVATE LIMITED,"B-202, Brigade Road, Adyar, Maharashtra - 548639",16471512.0,Unlimited Company,2011-11-30,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.937659,b8ebfac335,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U51426MH2017OPC771701,CONSTRUCTION,Maharashtra,State Govt company,33595882.0,CAPITAL PRIVATE LIMITED,"E-505, Park Street, Satellite, Maharashtra - 535106",7541099.0,Unlimited Company,2017-05-09,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.937659,12d7f8a309,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U94652MH2010PLC608839,INFORMATION SERVICE ACTIVITIES,Maharashtra,State Govt company,32837969.0,GLOBAL TECHNOLOGIES PRIVATE LIMITED,"A-101, Park Street, Whitefield, Maharashtra - 537957",2736779.0,Unlimited Company,2010-11-13,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,2da4ca4568,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L13151MH2001PTC143221,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Maharashtra,Non-govt company,15675025.0,FINANCE TECH OPC PRIVATE LIMITED,"A-101, Link Road, Adyar, Maharashtra - 528892",15687880.0,Company limited by guarantee,2001-04-10,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.937659,500d73d207,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L83737MH2008PTC948080,HUMAN HEALTH AND SOCIAL WORK,Maharashtra,State Govt company,349150.0,TECH EDUCATION PRIVATE LIMITED,"C-303, Link Road, Satellite, Maharashtra - 499102",23357406.0,Company limited by guarantee,2008-04-19,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,fa591ef0e5,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L62068MH2011OPC349204,REAL ESTATE ACTIVITIES,Maharashtra,Non-govt company,2486226.0,CORPORATIONS INNOVATIONS PRIVATE LIMITED,"E-505, Anna Salai, Borivali, Maharashtra - 512880",24551140.0,Unlimited Company,2011-02-22,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,2fc404b791,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U20233MH2011PLC281616,CONSTRUCTION,Maharashtra,State Govt company,34487214.0,TECH CORPORATIONS PRIVATE LIMITED,"A-101, MG Road, Adyar, Maharashtra - 440926",8917240.0,Company limited by shares,2011-02-13,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,ade63b1acb,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U54955MH2020OPC404338,EDUCATION,Maharashtra,State Govt company,46937959.0,GLOBAL SERVICES CAPITAL PRIVATE LIMITED,"C-303, Link Road, Satellite, Maharashtra - 420801",19949481.0,Company limited by shares,2020-03-02,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,5b54f6d54f,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L27278MH2001OPC537917,MANUFACTURING (TEXTILES),Maharashtra,Non-govt company,40528662.0,REALTY CHEMICALS EXPORTS OPC PRIVATE LIMITED,"D-404, Park Street, Adyar, Maharashtra - 483085",24233378.0,Company limited by guarantee,2001-11-08,Public,ACTIVE,1.0,2025-10-19 09:59:14.937659,61ffad50e1,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L86885MH2017OPC132828,CONSTRUCTION,Maharashtra,Non-govt company,25031182.0,DEVELOPERS SOLUTIONS INVESTMENTS LIMITED,"B-202, Link Road, Adyar, Maharashtra - 434970",19057436.0,Company limited by guarantee,2017-12-11,Public,DISSOLVED,1.0,2025-10-19 09:59:14.937659,393fc6c5fd,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U62184MH2023OPC382867,ACCOMMODATION AND FOOD SERVICE,Maharashtra,Non-govt company,42094190.0,EDUCATION HEALTHCARE ENTERPRISES OPC PRIVATE LIMITED,"E-505, Anna Salai, Adyar, Maharashtra - 416084",7290900.0,Company limited by guarantee,2023-08-28,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,279ef722ef,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U57015MH2014PTC190714,MANUFACTURING (CHEMICALS),Maharashtra,State Govt company,28900894.0,INVESTMENTS VENTURES LIMITED,"D-404, Park Street, Borivali, Maharashtra - 435404",24292035.0,Company limited by shares,2014-03-13,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.937659,8a141386eb,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L79933MH2022PLC248294,RETAIL TRADE,Maharashtra,Non-govt company,10694839.0,CAPITAL DEVELOPERS EXPORTS PRIVATE LIMITED,"E-505, Anna Salai, Whitefield, Maharashtra - 492209",9108690.0,Company limited by guarantee,2022-08-03,Private,ACTIVE,1.0,2025-10-19 09:59:14.937659,f5d4e1030e,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L82704MH2022PTC989844,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Maharashtra,Non-govt company,27992049.0,SYSTEMS IMPORTS VENTURES LIMITED,"B-202, Link Road, Andheri, Maharashtra - 534171",18019506.0,Company limited by shares,2022-02-01,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,ce2de1b1e2,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L28116MH2003OPC380036,INFORMATION SERVICE ACTIVITIES,Maharashtra,State Govt company,17089219.0,CONSULTANCY INDIA DEVELOPERS OPC PRIVATE LIMITED,"A-101, MG Road, Adyar, Maharashtra - 474066",19592504.0,Company limited by shares,2003-08-27,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,92c78134dc,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L42023MH2019OPC330345,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Maharashtra,State Govt company,19382276.0,SYSTEMS TRADING OPC PRIVATE LIMITED,"C-303, Anna Salai, Whitefield, Maharashtra - 414808",7126167.0,Unlimited Company,2019-06-15,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.937659,dfc097d360,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U22344MH2019PTC563746,CONSTRUCTION,Maharashtra,Non-govt company,31860800.0,MANUFACTURING LIMITED,"A-101, Link Road, Adyar, Maharashtra - 543589",4035166.0,Unlimited Company,2019-08-08,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,4e4de53664,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U35072MH2020PTC416690,COMPUTER PROGRAMMING,Maharashtra,State Govt company,6459517.0,MANUFACTURING REALTY TEXTILES PRIVATE LIMITED,"A-101, Link Road, Andheri, Maharashtra - 452993",1157007.0,Company limited by shares,2020-03-18,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,71bfc14a12,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U34075MH2001PLC414746,REAL ESTATE ACTIVITIES,Maharashtra,Non-govt company,37129256.0,SYSTEMS LIMITED,"C-303, Anna Salai, Whitefield, Maharashtra - 519019",10752890.0,Unlimited Company,2001-03-28,Private,ACTIVE,1.0,2025-10-19 09:59:14.937659,1caeeb39bb,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U24026MH2006PLC310784,EDUCATION,Maharashtra,Non-govt company,15554053.0,CONSTRUCTIONS INVESTMENTS LIMITED,"D-404, MG Road, Borivali, Maharashtra - 547296",22839358.0,Unlimited Company,2006-03-11,Public,ACTIVE,1.0,2025-10-19 09:59:14.937659,ee8ed780a2,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U61520MH2016PTC213172,FINANCIAL SERVICE ACTIVITIES,Maharashtra,Non-govt company,43156304.0,TECHNOLOGIES LIMITED,"B-202, Brigade Road, Adyar, Maharashtra - 547269",4421769.0,Company limited by shares,2016-06-09,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,aa70c4cb46,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U18513MH2001PTC245411,FINANCIAL SERVICE ACTIVITIES,Maharashtra,Non-govt company,8633994.0,TRADING PHARMA OPC PRIVATE LIMITED,"D-404, Link Road, Whitefield, Maharashtra - 430088",1263704.0,Company limited by guarantee,2001-09-01,Private,DISSOLVED,1.0,2025-10-19 09:59:14.937659,84a9a1001b,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U22517MH2011PLC666727,EDUCATION,Maharashtra,State Govt company,40475323.0,ENTERPRISES TECHNOLOGIES LIMITED,"C-303, MG Road, Whitefield, Maharashtra - 456546",20255691.0,Company limited by shares,2011-01-31,Public,ACTIVE,1.0,2025-10-19 09:59:14.937659,2e584308ca,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U18469MH2008PLC122313,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Maharashtra,Non-govt company,20849284.0,FINANCE LIMITED,"E-505, Brigade Road, Satellite, Maharashtra - 405510",6224175.0,Company limited by shares,2008-03-08,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,39f8e9af7d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U44211MH2021PTC596584,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Maharashtra,State Govt company,7410335.0,TEXTILES SERVICES DEVELOPERS PRIVATE LIMITED,"B-202, Anna Salai, Satellite, Maharashtra - 465863",6232693.0,Unlimited Company,2021-12-06,Public,ACTIVE,1.0,2025-10-19 09:59:14.937659,aee963fc16,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U56782MH2002PLC591677,CONSTRUCTION,Maharashtra,Non-govt company,48067646.0,FOODS OPC PRIVATE LIMITED,"B-202, MG Road, Andheri, Maharashtra - 484977",23547614.0,Unlimited Company,2002-11-01,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.937659,7951d1e6c4,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U54855MH2015PTC100377,INFORMATION SERVICE ACTIVITIES,Maharashtra,Non-govt company,31328592.0,CAPITAL CONSTRUCTIONS LIMITED,"D-404, Brigade Road, Whitefield, Maharashtra - 493480",23237556.0,Unlimited Company,2015-10-30,Public,ACTIVE,1.0,2025-10-19 09:59:14.937659,4b18be531a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U86292MH2021PTC259960,WHOLESALE TRADE,Maharashtra,Non-govt company,45360994.0,ENTERPRISES FOODS INNOVATIONS LIMITED,"B-202, Park Street, Satellite, Maharashtra - 514626",22542614.0,Unlimited Company,2021-04-28,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.937659,63cd162eb4,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L80695MH2005PTC748219,ACCOMMODATION AND FOOD SERVICE,Maharashtra,State Govt company,37312656.0,CAPITAL INVESTMENTS OPC PRIVATE LIMITED,"A-101, Anna Salai, Borivali, Maharashtra - 467491",16254233.0,Company limited by guarantee,2005-04-04,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.937659,f4356b8de7,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L71372MH2000OPC485772,CONSTRUCTION,Maharashtra,Non-govt company,20715563.0,INTERNATIONAL PRIVATE LIMITED,"E-505, Anna Salai, Borivali, Maharashtra - 421249",8359088.0,Unlimited Company,2000-11-14,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,9cd76f84ed,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U64921MH2024OPC403806,REAL ESTATE ACTIVITIES,Maharashtra,Non-govt company,44925722.0,INTERNATIONAL LIMITED,"E-505, Park Street, Satellite, Maharashtra - 547369",18824107.0,Unlimited Company,2024-05-25,Private,DISSOLVED,1.0,2025-10-19 09:59:14.937659,f208f69a71,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L36880MH2024PTC553237,MANUFACTURING (CHEMICALS),Maharashtra,Non-govt company,42821193.0,INDUSTRIES OPC PRIVATE LIMITED,"E-505, Anna Salai, Whitefield, Maharashtra - 425364",5899036.0,Unlimited Company,2024-08-26,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.937659,81d3940f7b,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U17647MH2008PTC979150,MANUFACTURING (TEXTILES),Maharashtra,Non-govt company,17092603.0,EDUCATION TECHNOLOGIES SOLUTIONS PRIVATE LIMITED,"B-202, Link Road, Adyar, Maharashtra - 413787",5539180.0,Company limited by shares,2008-03-25,Public,STRIKE OFF,1.0,2025-10-19 09:59:14.937659,8423556c9c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U37857MH2003PLC738523,CONSTRUCTION,Maharashtra,State Govt company,36850832.0,FOODS INVESTMENTS ENTERPRISES PRIVATE LIMITED,"D-404, Park Street, Whitefield, Maharashtra - 438040",2984174.0,Company limited by guarantee,2003-02-26,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.937659,a75bb12700,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U87986MH2022PTC829845,EDUCATION,Maharashtra,State Govt company,17629554.0,GLOBAL LIMITED,"C-303, MG Road, Borivali, Maharashtra - 494121",5289160.0,Company limited by shares,2022-02-23,Private,DISSOLVED,1.0,2025-10-19 09:59:14.937659,74428e9339,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U40648MH2003PTC630503,CONSTRUCTION,Maharashtra,Non-govt company,34643633.0,GLOBAL PRIVATE LIMITED,"A-101, Anna Salai, Whitefield, Maharashtra - 446514",8274049.0,Company limited by guarantee,2003-10-01,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,1501d2f3a2,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U18032MH2021PTC465177,MANUFACTURING (CHEMICALS),Maharashtra,State Govt company,46622063.0,INVESTMENTS PRIVATE LIMITED,"C-303, Anna Salai, Whitefield, Maharashtra - 451782",9361605.0,Unlimited Company,2021-04-22,Public,ACTIVE,1.0,2025-10-19 09:59:14.937659,cedc605f3f,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U20947MH2008PLC811033,FINANCIAL SERVICE ACTIVITIES,Maharashtra,Non-govt company,6867612.0,PHARMA PRIVATE LIMITED,"D-404, Anna Salai, Andheri, Maharashtra - 557410",17716206.0,Company limited by shares,2008-10-30,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.937659,278fab4cc1,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U93454MH2023OPC420156,INFORMATION SERVICE ACTIVITIES,Maharashtra,State Govt company,41542742.0,TECH CAPITAL EDUCATION OPC PRIVATE LIMITED,"B-202, Anna Salai, Whitefield, Maharashtra - 403281",5200709.0,Company limited by guarantee,2023-04-16,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.937659,0275ff4ed9,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L11180MH2006OPC987548,HUMAN HEALTH AND SOCIAL WORK,Maharashtra,State Govt company,18989307.0,FINANCE CONSTRUCTIONS PHARMA OPC PRIVATE LIMITED,"D-404, Brigade Road, Adyar, Maharashtra - 490380",22624448.0,Company limited by guarantee,2006-09-20,Public,DISSOLVED,1.0,2025-10-19 09:59:14.937659,57c14fb97e,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U84737MH2013PLC424974,MANUFACTURING (CHEMICALS),Maharashtra,Non-govt company,12481695.0,FINANCE HEALTHCARE LIMITED,"A-101, MG Road, Adyar, Maharashtra - 462858",16106896.0,Company limited by shares,2013-08-12,Private,DISSOLVED,1.0,2025-10-19 09:59:14.937659,92973c6d4b,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U33317MH2018PTC216685,COMPUTER PROGRAMMING,Maharashtra,State Govt company,29316185.0,FINANCE EDUCATION INTERNATIONAL PRIVATE LIMITED,"C-303, MG Road, Adyar, Maharashtra - 512141",8664851.0,Company limited by shares,2018-05-16,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,5619e77d4a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L46610MH2006OPC990221,CONSTRUCTION,Maharashtra,Non-govt company,14465623.0,SERVICES CHEMICALS EDUCATION OPC PRIVATE LIMITED,"A-101, Park Street, Andheri, Maharashtra - 476484",5733444.0,Unlimited Company,2006-11-29,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,26b96f2ee7,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L21382MH2009PLC747012,MANUFACTURING (TEXTILES),Maharashtra,Non-govt company,6293344.0,TECHNOLOGIES PRIVATE LIMITED,"C-303, Anna Salai, Andheri, Maharashtra - 479816",4109688.0,Company limited by guarantee,2009-01-08,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,7d2d4a72d1,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U71665MH2015PTC141054,ACCOMMODATION AND FOOD SERVICE,Maharashtra,State Govt company,1769209.0,GLOBAL VENTURES LIMITED,"A-101, Anna Salai, Borivali, Maharashtra - 522721",7903887.0,Unlimited Company,2015-06-03,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,e37cb84ebb,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U69571MH2020PLC287308,WHOLESALE TRADE,Maharashtra,State Govt company,27684518.0,TECHNOLOGIES PRIVATE LIMITED,"E-505, Link Road, Borivali, Maharashtra - 540007",20809980.0,Company limited by guarantee,2020-05-01,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.937659,a53a588a02,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U36180MH2023PLC944080,MANUFACTURING (TEXTILES),Maharashtra,Non-govt company,30959874.0,ENTERPRISES SYSTEMS MANUFACTURING PRIVATE LIMITED,"A-101, Brigade Road, Borivali, Maharashtra - 493004",3288164.0,Unlimited Company,2023-04-08,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,f855d5b3ac,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L61822MH2017PLC655322,RETAIL TRADE,Maharashtra,Non-govt company,6082431.0,INDUSTRIES CAPITAL FOODS OPC PRIVATE LIMITED,"A-101, Link Road, Whitefield, Maharashtra - 489757",15404572.0,Company limited by shares,2017-08-15,Public,ACTIVE,1.0,2025-10-19 09:59:14.937659,7e8ea9efef,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U83350MH2008PLC516791,MANUFACTURING (TEXTILES),Maharashtra,Non-govt company,13758614.0,CORPORATIONS OPC PRIVATE LIMITED,"B-202, Link Road, Adyar, Maharashtra - 516647",2857393.0,Company limited by shares,2008-01-04,Public,DISSOLVED,1.0,2025-10-19 09:59:14.937659,f70d35b0cd,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L65528MH2007PLC581931,FINANCIAL SERVICE ACTIVITIES,Maharashtra,Non-govt company,18382216.0,MANUFACTURING INVESTMENTS REALTY LIMITED,"A-101, Anna Salai, Adyar, Maharashtra - 489150",2668338.0,Company limited by shares,2007-01-01,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,8e292f137c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U88468MH2005OPC634294,WHOLESALE TRADE,Maharashtra,Non-govt company,21162591.0,HEALTHCARE CORPORATIONS GLOBAL LIMITED,"E-505, Link Road, Adyar, Maharashtra - 483206",129087.0,Company limited by guarantee,2005-07-19,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.937659,1f40618239,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L27231MH2014OPC660762,CONSTRUCTION,Maharashtra,Non-govt company,16528306.0,GLOBAL OPC PRIVATE LIMITED,"A-101, Brigade Road, Whitefield, Maharashtra - 530939",4517340.0,Company limited by shares,2014-11-30,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.937659,88c22bcca6,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U69225MH2005PLC420523,RETAIL TRADE,Maharashtra,State Govt company,21358324.0,CORPORATIONS CAPITAL OPC PRIVATE LIMITED,"A-101, Brigade Road, Andheri, Maharashtra - 417914",13775547.0,Company limited by shares,2005-02-03,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,73d3a2a396,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U90147MH2010PLC609752,COMPUTER PROGRAMMING,Maharashtra,State Govt company,4747556.0,VENTURES LIMITED,"C-303, Anna Salai, Andheri, Maharashtra - 460635",4844015.0,Company limited by guarantee,2010-10-21,Private,DISSOLVED,1.0,2025-10-19 09:59:14.937659,bb694f97fc,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U34443MH2014PTC606717,CONSTRUCTION,Maharashtra,Non-govt company,40602125.0,PHARMA INDUSTRIES CAPITAL OPC PRIVATE LIMITED,"E-505, Park Street, Satellite, Maharashtra - 547733",14224540.0,Company limited by guarantee,2014-02-17,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,925568ddcf,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,L16189MH2022PLC525448,CONSTRUCTION,Maharashtra,State Govt company,45441709.0,TECH SOLUTIONS OPC PRIVATE LIMITED,"B-202, Brigade Road, Satellite, Maharashtra - 552028",6159801.0,Company limited by guarantee,2022-10-04,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.937659,4f252d7e58,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-MUMBAI,U28995MH2017PLC942561,INFORMATION SERVICE ACTIVITIES,Maharashtra,State Govt company,6609077.0,INTERNATIONAL OPC PRIVATE LIMITED,"C-303, MG Road, Adyar, Maharashtra - 468934",19628181.0,Company limited by guarantee,2017-05-16,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.937659,8225a6386b,2025-10-19 09:59:15.005901,MCA_MASTER
